"","RC1","RC3","RC2","Município","UF","ICE"
"59",1.31221412543424,-0.0915711134126788,0.953427633181632,"Jundiaí","SP",7.25520027224533
"60",-0.815872238470859,-1.04394395350609,1.5256938731395,"Rio Branco","AC",5.80709438927694
"61",-0.435006564516912,-1.14692693596784,0.0281251339949861,"Montes Claros","MG",5.10290832133804
"62",0.497234871157548,-1.98699922757149,0.342567974475888,"Campina Grande","PB",5.3376658600747
"63",1.13863296441712,0.0909990891542587,-0.776994904394906,"Piracicaba","SP",6.26133017992226
"64",-0.759239901674071,-2.60985216053432,-2.60324106859484,"Carapicuíba","SP",2.55187185924064
"65",-0.886852924928647,1.17354675772603,0.327998323688421,"Anápolis","GO",6.35489268201583
"66",-0.475300441215197,-0.70533856316867,0.113870382931178,"Olinda","PE",5.38410084924124
"67",-1.25557205625944,0.504295632973162,-2.28629841829086,"Cariacica","ES",4.2462553475318
"68",0.916019757960598,-0.535525398973129,0.358579935622838,"Bauru","SP",6.42670474294439
"69",-0.65776802679021,-0.766478972110428,-2.2041455098961,"Itaquaquecetuba","SP",3.90514660832058
"70",-1.16923127715219,-1.21678722300039,-1.50032291008497,"São Vicente","SP",3.75621974063656
"71",1.44665439143018,-0.757368221088549,-1.52602913921069,"Vitória","ES",5.51690622168093
"72",-0.824040139655976,-1.302384285978,0.539430062755604,"Caruaru","PE",5.08374837738975
"73",-2.15000119522013,0.615987970736678,-0.420817195727243,"Caucaia","CE",4.87137813067129
"74",0.9505867198574,1.11736612293206,0.260101067964103,"Blumenau","SC",7.34410255206153
"75",-0.802244350089538,-1.18286322700092,0.781069952390583,"Petrolina","PE",5.30484855326509
"76",0.485925063052137,0.694948130429979,-0.330611371128133,"Ponta Grossa","PR",6.49089889201773
"77",0.18500966825067,-0.309226453156142,-0.346275852954131,"Franca","SP",5.72836094888002
"78",-0.0906301016278678,-0.236002375652747,-0.121351710484744,"Canoas","RS",5.74135620860097
"79",0.331315007878191,-1.08871875282699,0.0633151232440671,"Pelotas","RS",5.59926774741732
"80",-1.07533491787954,-1.14971391157551,0.0979624840298694,"Vitória da Conquista","BA",4.77192612587919
"81",-1.77816807842721,-0.174224123497664,-0.75044402973286,"Ribeirão das Neves","MG",4.43951677407693
"82",-0.268458056815337,0.103045204402053,-0.820507745939326,"Uberaba","MG",5.43077847714152
"83",-1.17383967820489,0.458921665324518,0.123601110897598,"Paulista","PE",5.65860302746387
"84",-1.04926916612998,1.03256561512854,-0.150382189235367,"Praia Grande","SP",5.90353300289653
"85",0.0577986247052602,0.96699219280764,-0.315634728308907,"Cascavel","PR",6.40943145899939
"86",0.38468664338289,1.5748337938019,0.356385786450194,"São José dos Pinhais","PR",7.33708908163359
"87",-0.547054520142326,0.70439820724418,-1.99998032253542,"Guarujá","SP",4.93615324251376
"88",0.550685612348493,-1.13329108523867,0.212649754065804,"Taubaté","SP",5.78640596614851
"89",0.329133367428786,-1.4348421530979,2.44961185850787,"Palmas","TO",6.77590280086822
"90",1.66584501935011,-0.450444798455275,-1.32364004158131,"Limeira","SP",5.93750771038962
"91",-0.412570985569701,-0.498718981059439,0.391962133138001,"Camaçari","BA",5.70016593553623
"92",-1.37117285888116,0.519620305613815,1.49462649406128,"Santarém","PA",6.37127891282621
"93",-0.538341681345664,0.515208421827882,0.200977408418392,"Petrópolis","RJ",6.10267836724157
"94",-0.314928698598455,-1.19992324424466,0.357543319745925,"Mossoró","RN",5.33182755491936
"95",0.0350166899380503,0.49181581670664,-0.658962995315413,"Suzano","SP",5.9237144267978
"96",-0.189031902018781,-0.653819067023526,-0.702066694257278,"Taboão da Serra","SP",5.10804137121818
"97",-0.697226444494057,-0.157390602684473,0.422454967488501,"Várzea Grande","MT",5.75049110695741
"98",-0.78964429505347,-0.0131207345149442,-0.815103086285689,"Sumaré","SP",5.06592340779832
"99",-1.0763596162721,0.934977191174026,1.1265357729127,"Marabá","PA",6.56877855055384
"100",-0.490914666050452,0.395703234439853,0.0164824173108833,"Gravataí","RS",5.95454578240103
"101",1.02673813644087,-1.03530514483517,0.231774609684465,"Santa Maria","RS",6.12886896869005
