"","Município","UF","Operações de Crédito por Município","Proporção Relativa de Capital de Risco","Capital Poupado per capita","Índice de Capital Disponível","V7","Tempo de Viabilidade de Localização","Tempo de Registro, Cadastro e Viabilidade de Nome","Taxa de Congestionamento em Tribunais","Índice de Tempo de Processos","Alíquota Interna do ICMS","Alíquota Interna do IPTU","Alíquota Interna do ISS","Qualidade de Gestão Fiscal","Índice de Tributação","Simplicidade Tributária","CNDs Municipais","Atualização de Zoneamento","Índice de Complexidade Burocrática","V16","Nota do IDEB","Proporção de Adultos com pelo menos o Ensino Médio Completo","Taxa Líquida de Matrícula no Ensino Médio","Nota Média no ENEM","Proporção de Matriculados no Ensino Técnico e Profissionalizante","Índice de Acesso e Qualidade da Mão de Obra Básica","Proporção de Adultos com pelo menos os Ensino Superior Completo","Proporção de Alunos Concluintes em Cursos de Alta Qualidade","Custo Médio de Salários de Dirigentes","Índice de Acesso e Qualidade da Mão de Obra Qualificada","V13","Pesquisas pelo Termo Empreendedora","Pesquisas pelo Termo Empreendedorismo","Pesquisas pelo Termo MEI","Índice de Iniciativa","Pesquisas por Sebrae","Pesquisas por Franquia","Pesquisas por SIMPLES Nacional","Pesquisas por Senac","Índice de Instituições","V12.x","Conectividade Via Rodovias","Número de Decolagens por Ano","Distância ao Porto Mais Próximo","Índice de Transporte Interurbano","Acesso à Internet Rápida","Preço Médio do m²","Custo da Energia Elétrica","Taxa de Homicídios","Índice de Condições Urbanas","V12.y","Proporção de Mestres e Doutores em C&T","Proporção de Funcionários em C&T","Média de Investimentos do BNDES e FINEP","Infraestrutura Tecnológica","Contratos de Concessão","Índice de Inputs","Patentes","Tamanho da Indústria Inovadora","Tamanho da Indústria Criativa","Tamanho das Empresas TIC","Índice de Output","V14","Índice de Desenvolvimento Humano","Crescimento Real Médio do PIB","Número de Empresas Exportadoras com Sede na Cidade","Índice de Desenvolvimento Econômico","PIB per capita","Proporção entre Grandes/Médias e Médias/Pequenas Empresas","Compras Públicas","Índice de Clientes Potenciais","V11"
"11","Belém","PA",0.580661046918273,0,12085.1427815616,5.95764917423761,5.95764917423761,48.2636967789874,28.9911626996481,0.980466699447949,5.65498870957305,0.0949895895488403,0.00677787591144306,0.0155423897926632,0,3.44006766325237,0.0224252920451565,1,21,5.92723434949398,3.91812059101645,4.1,0.534132841328413,0.758094736743619,542.607160532498,0.013011341563546,5.77885289769987,0.275566684238271,0.189155107187894,4973.77724032082,5.76064470108741,5.72483479872533,0,0,0,5.77842627173879,53,0,0,0,6.48848476690688,6.16178397827712,2,11119,23,4.79862074078719,1.92042391896018,1829.89194280105,0.76597,24.0968654160194,4.8728798142312,4.43835378951076,41.3853045396804,0.0373237041005048,28.7106371598583,1,79.9625593367654,6.69064925530423,6.68583272046533,0.00234004145216287,0.0141739653673865,0.0139065320585679,5.82652055315625,6.28098439860195,0.746,-0.0205102370746229,0.00842414922778632,5.40222250839519,21.51147953426,0.447873502855811,9743526155.06,4.64416498005804,4.84806716133523
"12","Porto Alegre","RS",1.14633513826904,0.322557877737266,83609.4937863895,8.71674896508777,8.71674896508777,20.1853216466753,43.1684982508307,0.95993154679274,5.72184864057879,0.0985774299256746,0.0109742455216982,0.0145410059849621,0.738192243013288,5.20928762244167,0.0370373369593197,1,0,6.07924761020884,5.30810524299177,4,0.543913713405239,0.627636970130088,582.977097821048,0.0338727335722629,6.81754236231159,0.429506933744222,0.516276537833424,6400.92419489475,7.5644752158203,7.42333317828609,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,5,18869,6,5.65429194237675,4.03631417793947,2388.15433519676,0.6297,21.7081063697212,6.23128908714507,5.9232630473499,23.4995236583042,0.0656792423053584,2923.88843310046,1,194.532655869588,7.40100713773636,8.12427225574256,0.00751561342225045,0.0173070816132105,0.0236053773684768,7.13351368958677,7.37703477418662,0.805,-0.0106505459781146,0.00706573515401715,6.24344993955125,55.2293608838683,0.709524147269328,24265720701.42,6.39895317500729,6.37878813682177
"13","Guarulhos","SP",0.162722263553114,0,10479.6138938445,5.63149833570715,5.63149833570715,30.7605172717992,37.6790908189119,0.984135413171998,5.33750746951972,0.0802103444976061,0.0098610471532722,0.00922374850416163,0.589042715872264,5.80874009062546,0.0445668321564659,0,13,5.52362282270373,5.07003363895115,5,0.595847479759728,0.780145021301697,541.710873405299,0.00434155794469939,6.26703651823738,0.275398276312353,0.079967023907667,7253.66258221841,4.6219084781127,5.33610840486075,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,6,83133,64,7.76322124941668,3.06765672808455,2552.95627524626,0.63592,7.90207689361526,6.3939497860604,7.44674201241072,0,0.0892769015973713,1069.1650902285,1,131.906810436337,6.35087416518771,4.80473769484329,0.0302810212861054,0.00960947538968657,0.00888317783116375,5.81627585954734,6.09081456111348,0.763,0.016324659640896,0.024694116989776,7.18400896407882,46.3910730735662,1.40218652387327,12917211484.63,6.96529714147675,7.26732208598106
"14","Campinas","SP",0.437511916687473,0.00406043592313601,32239.2568799014,6.50482478330463,6.50482478330463,50.8328482153318,37.6790908189119,0.986328535848201,5.29425739679139,0.0802103444976061,0.0162373148441872,0.0216721521431622,0.703212117595923,5.29326111241978,0.0589750695853893,1,32,6.90106828565892,5.6424430587557,5.2,0.598980891719745,0.706989523515733,583.557374284854,0.011140926902718,7.01383257797609,0.456942675159236,0.396542291279133,8214.34643862131,6.86732235188837,7.12405141328653,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,10,49496,142.000000000001,7.91771730736505,3.84848970395761,1796.34117952266,0.67864,13.0800490828842,6.24877886222433,7.452996066016,34.1270754246712,0.107191130577802,2322.42396756011,1,195.176195406266,8.05410205043691,15.2613213696844,0.00958625714176157,0.0169101575980674,0.0206679703976379,7.61321641532714,7.99249696468561,0.805,-0.00872250977823882,0.0125388243414241,6.61230235561548,53.8529434606703,0.95233930913861,18856624248.68,6.6116135715196,6.72167276770534
"15","São Luís","MA",0.433592020697719,0,8036.45519529864,5.73225815836106,5.73225815836106,23.6157397783405,26.2735377127573,0.95349213571637,6.31507249869615,0.102109324640978,0.00348573076140417,0.0211058304858579,0.793315848153171,5.61089516153967,0.0266530908767879,1,28,5.98203958996025,5.93568283746566,4.2,0.585572226099093,0.710917361760758,536.9696161869,0.0196761187809052,6.17267632324046,0.26430565247732,0.145825911411946,4463.38563328716,5.76465717257138,5.96255472025183,0,0,0,5.77842627173879,68,0,0,0,6.79281807682286,6.34625088474257,4,4045,12,5.03500047453067,2.18234175559084,3264.80076731249,0.64207,36.2029227587344,5.22095808741642,4.83033010441922,13.7563166760247,0.0534832612496967,6.99494665918024,1,60.7804604154969,5.86213156093909,8.1414935429534,0.00231611454239191,0.0146687254351488,0.0121420550252667,5.85831303105584,5.84811428101718,0.768,-0.00763609241690189,0.00266704098820887,5.52565440529929,28.7685504134661,0.639033771106942,9209929390.7,5.14571533986425,5.21658322111282
"16","São Gonçalo","RJ",0.154802075996741,0,3853.83914246461,5.41588990383621,5.41588990383621,34.2799183279658,34.7362237089388,0.981921551268757,5.45043074493749,0.0680447322993826,0.00444304100825205,0.00568828739362434,0.653763501437542,7.60412868915999,0.00929319323328038,0,2,6.93684908070716,7.39230260419365,3.6,0.581468871595331,0.452670333120289,541.367517482518,0.0061304404405179,4.48519079415744,0.19625486381323,0.005629045876724,4014.58237597911,5.04247553192657,4.52270000936,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,5,42453,14,6.31649803025144,1.03025245889998,1714.99403413382,0.83802,41.334465934118,4.18812105159446,4.99709834627351,0,0.0537080205593219,0,0,79.0610599078341,4.78142676374711,1.72811059907834,0.00590437788018433,0.01036866359447,0.00921658986175115,4.82007592843895,4.69686839301254,0.739,-0.0236199872657268,0.00388824884792627,4.98163727595329,16.7081377002195,0.728439989014007,4780754237.34,4.82905435632703,4.70909088274465
"17","Maceió","AL",0.47951309196522,0,10020.8893812215,5.82550580967253,5.82550580967253,0.780844919803325,35.1570776279,0.968890530819751,5.72066653872082,0.0988375769396495,0.00745328683957337,0.013918128757318,0.65197337816051,5.13427186733425,0.0191480833725479,1,13,6.00074067158934,5.19994265948729,4.2,0.49792003697712,0.589297533995705,547.77766864544,0.0149297001056787,5.2797500831312,0.284723827131962,0.140383080606544,4496.43363493649,5.8509292389956,5.48055254724129,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,4,6969,12,5.11497220348495,1.6653644785706,3391.70246330898,0.75049,41.9737552552014,4.48522769172073,4.39053483664741,14.0343670842747,0.0410565891497095,0,0,106.045046895324,5.29565909057276,8.55754090504553,0.00342301636201821,0.0145820497021976,0.0143766687204765,6.10617285802261,5.67500830977129,0.721,-0.0209475392708868,0.00157458752652838,4.63949611633188,22.6947819739685,1.05806401902078,7848974626.71,5.6045531271231,4.96461691989219
"18","Duque de Caxias","RJ",0.124516840827928,0,5963.34899709398,5.46293527880429,5.46293527880429,21.4244095626791,34.7362237089388,0.941882101812948,6.27553137808089,0.0680447322993826,0.00279977336861781,0.00832299171196168,0.52295349386926,7.01411670098507,0.0187328235650126,0,0,4.32403158993485,5.72990232847534,3.8,0.530551755585955,0.673848183667465,530.931734870317,0.0211945652097152,5.54310035689989,0.157774737802098,0.080941704035874,4864.30783597018,4.63686569316934,4.9124703653215,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,9,42453,34.0000000000001,7.2664073212701,1.93189082994333,1148.03277411427,0.817278973,36.6884035595283,4.87455175002634,6.09453650504345,5.71646341463415,0.0538804567758229,2183.82901422764,0,123.729674796748,5.38454788785569,6.09756097560976,0.0186737804878049,0.0102896341463415,0.0101626016260163,5.71632719219828,5.51149492726358,0.711,-0.02286790252507,0.00838414634146342,4.90230393767803,48.7733764843472,0.969297341850402,10216183244.67,6.27629050681529,5.51566442799823
"19","Campo Grande","MS",0.607902404789198,0.024337520365928,9790.65045016326,5.91143967732236,5.91143967732236,5.64280552182568,27.4302344808505,0.967878235400288,5.97073379772092,0.119046032355113,0.0180536003526245,0.0144085155663792,0.584300072515848,4.31060785625068,0.0254592096593587,1,14.9999999999999,6.12596813592394,4.88646316879905,4.9,0.538326300984529,0.728666614804042,551.848940972222,0.0118420300367609,6.22045391586741,0.348101265822785,0.117653514789003,4633.67532193674,6.07869319772108,6.17875015527506,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,6,3959,759.000000000053,7.09040582659275,3.02936350506168,827.346282578875,0.81256,17.6855702122596,5.82031852663699,6.61079217265294,11.429839649337,0.0442126117224796,17.013760195306,0,114.353881151862,5.30992231017956,6.3807357265716,0.0043278033623703,0.0175886367419409,0.0148698884758364,6.18606693714059,5.72616507012998,0.784,0.00536827032702995,0.00371747211895911,5.99499645949244,33.0074923498992,0.688974259223238,13850784778.28,5.46371289184983,5.68083206379687
"20","Natal","RN",0.501078194365408,0,9844.8765517872,5.83411509797422,5.83411509797422,8.54748355495141,28.9875786961797,0.955739531801408,6.15939604733448,0.0957251441070231,0.00986514317774473,0.0166107307240841,0.533752982362588,4.66447440110774,0.0259403500704075,0,13,4.97914211592231,4.46396592900173,3.4,0.526682986536108,0.662130945680162,576.239093227543,0.0211184247989614,5.85451514153687,0.31297429620563,0.283192045382115,3650.03975394251,7.1743953298063,6.61480755843004,0,0,0,5.77842627173879,54,0,0,0,6.50877365423461,6.17408177204148,4,4193,7,5.02831014453076,2.89583342626585,1745.92184753826,0.67223,34.2363400348831,5.5831357832372,5.06874351650203,26.2160651052991,0.0439286139268705,5295.54008076039,0,105.547617568491,5.89567588555236,6.08809094862397,0.00198794806485681,0.0152823507485867,0.0172702988134435,6.10813958439256,6.00207298939404,0.763,-0.00946441441621019,0.00273342858917811,5.43663123212242,27.7186185469517,0.542590943344523,9092976968.97,4.95858038912472,5.05374867243793
"21","Teresina","PI",0.538660249512581,0,8465.49042388816,5.81505815287637,5.81505815287637,74.2996276711931,24.4562119419154,0.970382598661986,6.0540215234675,0.107996161652214,0.0050501387336861,0.0137798644109026,0.631318065211311,5.08273076431445,0.0157931035659715,1,14,5.87092492222855,5.30621286670624,5.6,0.499358504398827,0.800962080211617,568.266462124418,0.0211256446674759,7.25282484783014,0.296096041055718,0.191104658835951,3646.37400363416,6.69569631895927,7.16430493659881,0,0,0,5.77842627173879,55,0,0,15,7.61595174791219,6.84518056797484,6,3036,332.000000000009,6.14812394883352,2.50198249162578,2638.07903469881,0.62804,40.4074726273811,5.46304735869679,5.73922568225926,18.189630478373,0.0425090781649885,12.4048983099398,0,78.9888284159267,5.22466308542829,3.50902320252077,0.00365224863935835,0.0123173875680321,0.0137496419364079,5.42053317278876,5.26391930004234,0.751,-0.00530135121116785,0.000358063592093956,5.19201773053162,25.2749372651029,0.811804154166059,9909683493.04,5.33772291526673,5.13307269407381
"22","São Bernardo do Campo","SP",0.389110728051725,0,18825.6718713598,6.04557096042171,6.04557096042171,15.2609259300156,37.6790908189119,0.98110039630422,5.3979203533582,0.0802103444976061,0.00981695763417941,0.01157208965904,0.877043422571346,6.33034896676745,0.0316465837173623,1,7.99999999999999,6.64385570482071,6.26017295671214,5.6,0.636631944444444,0.758443069120857,575.631967611336,0.0119085445988542,7.51692023968095,0.392361111111111,0.362077815419361,9773.76244822427,6.11364515300673,6.97431599333435,0,0,0,5.77842627173879,0,0,0,15,6.50006294488695,6.16880191093483,8,36387,31,6.86731947474161,3.13921240089707,3077.51238580268,0.59449,7.76585705645778,6.62281127514204,6.99938054256554,4.60794681976129,0.143415554274059,1357.35626303067,0,168.001208641789,6.42806263312497,6.26982927934733,0.0233418945460039,0.012615198670494,0.0186584076144433,6.73203727773323,6.63029583405308,0.805,0.00523770524776549,0.0203958301858287,7.30757529674632,60.0876459333972,0.824475799513286,13694495480.55,6.45925872963449,7.04180031783628
"23","João Pessoa","PB",0.560353819917135,0,10371.5234912739,5.88986498334466,5.88986498334466,13.6816035712903,62.2716803128018,0.93710867355511,5.98648523435763,0.110259918407084,0.00565663019841611,0.0139737736445289,0.749900139833852,5.2830519435328,0.0228296308581116,1,44.9999999999995,5.79232351410493,5.34409550229355,4.2,0.522836015658982,0.667098750832359,562.776080121704,0.0168180854013815,5.92652127095435,0.324380165289256,0.231046654389196,3784.44005051112,6.92523113451409,6.50894983711203,0,0,0,5.77842627173879,53,0,0,0,6.48848476690688,6.16178397827712,3,4193,22,4.83378540837658,3.1537607350968,3755.25699263026,0.59692,35.480917805366,5.82319696400193,5.09928327734177,22.337559950069,0.0452037800353306,29.3039879114381,0,109.848235989751,5.60810136993704,17.8700479600552,0.00197096117206491,0.0143880165560738,0.0144537152618093,6.93475168100275,6.29493840427696,0.763,-0.0168263749786449,0.00118257670323895,5.23117382094313,25.2444550470092,0.7263812856256,7114110751.36,5.13086304729796,5.03418743028965
"24","Nova Iguaçu","RJ",0.168541661528577,0,4931.00866016952,5.45914026097378,5.45914026097378,21.9117431200057,34.7362237089388,0.98253613453101,5.43855589155259,0.0680447322993826,0.00561423904974628,0.00747904058851624,0.790530483450052,7.35597685117143,0.007812558399215,1,5,6.38046336315973,6.82150403896402,3.8,0.555830706888789,0.744307426843217,533.528108733372,0.0166690185818055,5.7247080218112,0.205763169743359,0.102029720913374,3544.28455052935,5.85736307183686,5.75027385018626,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,7,42453,42,6.8301100037012,1.98987264171517,2251.87200482475,0.8022,30.8945611033841,4.61163292578076,5.62559577133152,0,0.0342340159134052,0,0,109.831150386618,4.84947102364483,1.42023039293041,0.00741675871863658,0.0129398769133659,0.00994161275051286,5.08387231310383,4.87716129182206,0.713,-0.0251043827671695,0.00205144390089948,4.50186500441756,21.1108981472956,1.02401458190932,5964264637.45,5.45742718979435,4.79671207994792
"25","São José dos Campos","SP",0.195557720358011,0.112195602394575,13135.2571347195,5.77761469791409,5.77761469791409,2.32098053772847,37.6790908189119,0.972757275485801,5.57028453272777,0.0802103444976061,0.00708648187596139,0.00884173891815439,0.793926543915272,6.52507659351306,0.0311104156984971,1,10,6.48374506948303,6.40488481314448,5.7,0.603067907618063,0.686787022422533,589.979246190858,0.0124798420470193,7.39136390297595,0.423129955187866,0.29458495460441,7255.77670480302,6.41598800992494,7.07995170400385,30,0,0,8.9176437234507,0,0,0,12,6.28268510361698,7.93982958541211,7,11,104,5.80246954737562,3.90395084835415,2155.60729318696,0.63592,8.27331787172288,6.7350230322749,6.36047818348694,29.5296523517382,0.141070089776719,2069.0039803681,1,171.370143149284,8.01665338846669,10.961145194274,0.010961145194274,0.016359918200409,0.0197137014314928,7.13341543007871,7.71146918875365,0.807,-0.0365805097730762,0.0137423312883436,6.30098458170808,58.9404321113236,0.994799711667182,10258112141.31,6.612097408625,6.53839188827947
"26","Santo André","SP",0.211467929169701,0,17702.5396476532,5.8929479289223,5.8929479289223,5.00891368570516,37.6790908189119,0.976991400054649,5.4817259568053,0.0802103444976061,0.0113884296335326,0.0177422954429439,0.751409800067652,5.61431073857671,0.0367365520816281,1,4,7.51483140451067,6.42709129742918,5.2,0.643803724928367,0.83631497245129,565.495967078189,0.0133080868006282,7.50228573819504,0.419591690544413,0.233013698630137,6154.56913558769,6.41140520953257,7.14349274492871,0,0,0,5.77842627173879,0,37,0,0,7.70460699601888,6.89891756891202,3,36387,30,5.73147596488886,4.01139677491991,4317.44210915694,0.59449,7.87413539921176,6.86140836671314,6.39762756727306,12.3142925240327,0.0765977553844968,0,1,145.626439977755,6.66825375674479,6.67355207754032,0.0175577977278144,0.0128704218638278,0.0154921744657186,6.34869488601737,6.55252007777912,0.815,-0.0115798099206961,0.0115992690871534,6.64371429115512,41.9112267212238,0.673274213180316,9215959129.31,5.58063534426585,6.13228606535656
"27","Ribeirão Preto","SP",0.674651789602469,0.00906055101588731,26065.4636627988,6.46670526071322,6.46670526071322,18.3625753576602,37.6790908189119,0.978144811691172,5.45642194476181,0.0802103444976061,0.0121697235961124,0.0108290097468451,0.758967589958431,6.02434174090726,0.0428110987858253,1,13,6.69244699043548,6.12110105667504,4.8,0.600265856437524,0.687553955620704,584.620825285338,0.00852062189265788,6.63820002306032,0.429927838966958,0.127820152549177,5372.35849457436,6.3032300760779,6.56253518338495,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,7,3320,344.000000000006,6.40840210884876,4.13446444739459,2074.39534015229,0.67864,9.85952263246477,6.47611985927059,6.5932191148188,10.6844388024966,0.0640311888014822,681.429330900243,1,168.623717338411,6.71587510913284,5.23643287845129,0.0136993547022109,0.0180894953982863,0.0165026975563313,6.54677095013681,6.68601035444651,0.8,0.00239590886952471,0.00835713530096266,6.45088944533523,49.0965719411872,1.05042705042705,9303810085.1,6.39231033393178,6.49718637117221
"28","Jaboatão dos Guararapes","PE",0.130227211749974,0,2977.57112029578,5.37188503969313,5.37188503969313,31.9361314065693,45.1270771273754,0.927988207456412,6.37375155669125,0.106915492962018,0.00913372618742322,0.00848216794750488,0.65601462406854,5.42167991913674,0.0207745434081956,1,6.99999999999999,6.42921898093984,6.15706542061352,4.5,0.50131717597471,0.553690193212355,514.196426207809,0.00640739798628788,4.53925994821294,0.141991570073762,0.011643379906853,5262.12366650414,4.08542517013635,3.98313929237082,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,9,30800,18,6.91333439101017,0.708806039391,3165.38526057864,0.7358,39.0817201580139,4.21024644964741,5.41221516632224,0,0.0595607851727834,0,0,81.8784916201117,4.85342365237039,2.2695530726257,0.0127444134078212,0.00733240223463687,0.00872905027932961,4.83311810849507,4.74307111246688,0.717,-0.0404221348889657,0.00593575418994413,4.56938105982283,19.4997244598147,1.20696342604212,4406711536.26,5.66383465461836,4.95822901146313
"29","Uberlândia","MG",0.52414607584484,0.0745599275244048,12924.6446163796,5.97379296451254,5.97379296451254,5.13509975968011,41.9186853718288,0.953653256570479,5.87611756867425,0.104240103539998,0.00296159980783226,0.00946352547754786,0.807822210212814,6.41219487801709,0.0207904194628033,1,9,6.24627021179599,6.37375597323972,4.8,0.527275886031967,0.636251694756448,572.527870689655,0.00669345257989656,5.86688186204982,0.353717859624739,0.444194463464736,5271.37675451935,7.16537617529855,6.61680783827913,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,5,3771,588.000000000015,6.49128021390373,4.12217289345978,2318.74973892087,0.61805,5.94398221334084,7.23875803151235,7.16027842556639,18.9310932554176,0.0698086947029446,113.515949598247,1,143.291940589238,6.79289621133126,6.08716824933041,0.00852203554906258,0.0157657657657658,0.0168005843681519,6.31613058160289,6.60254721244012,0.789,-0.00290215739565928,0.0043827611395179,5.97995026485109,53.2527041580986,0.813582337398873,0,5.90270867188144,5.93081072971087
"30","Osasco","SP",6.22492866237917,0,31109.5305704933,10.2779085082901,10.2779085082901,20.8876508080403,37.6790908189119,0.986737935409764,5.2866915312018,0.0802103444976061,0.0047122136215323,0.0144420613920892,0.746701843720086,6.11234347937823,0.0618241714075995,1,42,6.9413645251206,6.23799193209174,4.8,0.614533965244866,0.903280876805368,552.575805529075,0.00891359036491086,6.97538277178695,0.349723538704581,0.170707070707071,8294.51126230457,5.26511538262602,6.14370548968031,0,0,0,5.77842627173879,0,0,0,13,6.3551443840403,6.0809617773123,3,36387,70.0000000000004,5.81738113808983,3.55595442440279,3993.53464947623,0.59449,11.8330035299418,6.39181197200926,6.14029877840459,0,0.0794229024151892,15360.1092274434,0,226.191830697463,6.76151657714168,6.82671521219706,0.0125156445556946,0.011605415860735,0.0147912162930936,6.05290037113516,6.44248224215566,0.776,-0.0257166853545219,0.0136534304243941,6.0466948241227,116.795460118501,1.08520623439249,9808760102.45,8.41855181862544,7.45361403369661
"31","Sorocaba","SP",0.286205002738359,0.100473648360419,13802.7215961388,5.85429409302311,5.85429409302311,45.4227829093611,37.6790908189119,0.988245384722883,5.25682781567025,0.0802103444976061,0.0058674206629391,0.0135611801072711,0.695932168411639,5.90499424342391,0.0264669624011958,1,0,5.7702593115188,5.25335968099526,5.5,0.611152835148329,0.760568906854893,563.510457220462,0.0184563793377577,7.46753105982049,0.366128426586557,0.256201044386423,7624.70546163355,5.83262792211932,6.77688738867028,0,0,0,5.77842627173879,0,0,0,13,6.3551443840403,6.0809617773123,7,49496,130.000000000002,7.21172822709113,3.857708879838,1626.86124842751,0.620400308,10.4986423673432,6.7486582978883,7.3147652641388,10.9239872553482,0.128280756493608,7145.39343878015,1,172.204521316947,7.56943755520282,6.59990896677287,0.0199514489455318,0.0144135942952511,0.0130480958883326,6.33486694816614,7.03463088308838,0.798,0.0144384097725535,0.0192686997420725,7.28125377015882,53.6199002485158,0.958179267012011,9355888737.53,6.37728712172275,6.97794609029918
"32","Contagem","MG",0.152287775107009,0,10804.4545662307,5.63494325253175,5.63494325253175,22.0147667216061,41.9186853718288,0.954920639678163,5.8472277871301,0.104240103539998,0.0145174492477082,0.00713681765220053,0.874779180818478,6.1911761039322,0.0565518319977699,1,10,7.22743678024986,6.88501844300643,4.7,0.551621621621622,0.542394514197454,567.334624396968,0.00705204567142488,5.59535647334459,0.247567567567568,0.171046344959388,5323.03458994956,5.36878867856997,5.38104295001686,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,3,8,340.000000000004,5.40227131450564,2.41564950011056,2950.76033032385,0.61805,13.2077067711015,5.82637081867156,5.48267623930466,0,0.0897400279211263,0,0,112.223934257833,5.34586867113615,5.9065228556754,0.0263653483992467,0.00736175312446499,0.00898818695428865,5.64018526728814,5.44911125965614,0.756,-0.0049457707235675,0.00915939051532272,5.81059411066888,45.1750169548371,0.82279752098533,6399215657.76,5.84332970475973,5.79593879577893
"33","Aracaju","SE",0.663353086942786,0,15992.677840485,6.13617251968996,6.13617251968996,18.5983008099002,9.94974355582104,0.947996930104327,8.35644837807077,0.0950168180982753,0.0151137603501427,0.0190924982994055,0.791888331186306,5.17923607417532,0.0425249488444603,0,0,5.01951198865609,6.3881681959078,3.7,0.531431054461182,0.700568455659707,563.563378422963,0.0114069045251995,5.56979863277986,0.307068366164542,0.057093248902053,3829.69897054535,6.0714713069184,5.78564709111992,0,0,0,5.77842627173879,60,0,0,14,7.64493690412752,6.86274946998539,3,3461,216.000000000001,5.23040521605019,2.66258359177775,2902.41625217805,0.67799,49.8056834975186,5.1990870968938,4.94671335081439,2.38251725271114,0.044506784822074,10.0134735458429,0,85.9349326322708,4.82595511167242,6.57246138678935,0.00238251725271114,0.0200460072297075,0.0150345054222806,6.33262554689475,5.54284704219616,0.77,-0.0323666208338921,0.000575090371344068,5.05575409188606,26.0692061122724,0.559011375231473,6737711811.05,4.87833743308352,4.78185269596825
"34","Feira de Santana","BA",0.378887285993007,0,6417.88156037346,5.6448448588734,5.6448448588734,39.9376481216124,53.9731516063554,0.96569867678753,5.45994570144283,0.1063845782264,0.00696284002857964,0.00862902336980781,0.821836730252909,5.95227673832046,0.0188540511854148,1,6,6.51063967877121,5.94606868834397,3.6,0.534677723332077,0.752029539721709,547.655588235294,0.012296452328523,5.52137815219811,0.211081794195251,0.309677419354839,3711.98733758701,6.60134100452321,6.07332869789724,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,5,20480,91.0000000000007,5.88090146666866,1.21402900464183,1179.33887545345,0.74949,82.5179015777743,4.71489439509348,5.05824754394571,8.08678500986193,0.0616366238564502,0,0,104.635108481262,5.28562734853921,1.38067061143984,0.00877712031558185,0.01232741617357,0.0135108481262327,5.36551978214929,5.26715247857518,0.712,-0.00903748371553629,0.00177514792899408,4.70942203734726,23.871214391122,1.05910165484634,4792205789.68,5.56401547728082,4.9819454916718
"35","Cuiabá","MT",0.727001927785713,0,18844.9413403163,6.2686489755791,6.2686489755791,9.00870843684552,25.3747835399693,0.943516912611848,6.56898314295418,0.195900196611692,0.011082394926632,0.0170972145164056,0.520820696320253,3.3829790524377,0.0298936581233095,1,5,7.02592785445436,5.28538703395525,4.3,0.557396449704142,0.807551809003686,553.76895352962,0.00895080211209046,6.12808676645326,0.414201183431953,0.180366369187412,4807.11381795318,6.66010924248624,6.47097281767168,0,0,0,5.77842627173879,58,0,0,0,6.58992920354554,6.22327294709893,5,8574,1142,7.81242945308158,3.36157302433877,844.7017363354,0.82512,19.4030281552371,5.84712285222295,7.11300587778665,12.5315037804537,0.046567329547769,11507.5264736768,0,148.767852142257,6.09880458680323,2.73032763931672,0.0039904788574629,0.0168720246429572,0.0183422010641277,6.05518224558794,6.0836628449384,0.785,-0.0178478120176189,0.00161019322318678,5.533357347517,39.4857123156311,0.965054855749695,9905642687.11,5.99313655460612,5.72080071138543
"36","Joinville","SC",0.262084737997731,0.0616005359561905,15514.9033004359,5.87886354907312,5.87886354907312,70.8661253904897,11.3156260932368,0.959576390053232,7.73923367451089,0.0898794082427194,0.00606171634581464,0.00914755200391878,0.672978039291889,5.92952228490367,0.0298944008232099,1,3,7.79628353734791,8.42259861756668,5.8,0.584625609215773,0.700253518570826,569.471470761961,0.0183841261684268,7.38563395501076,0.330970314576872,0.388975289441852,6390.61037081822,6.43518998938638,7.08800168213314,0,0,0,5.77842627173879,0,0,0,0,5.4131737385371,5.51000090876583,3,1092,31,4.76830137347976,3.81243840002117,1867.42206126452,0.53224,12.2373112312058,7.15629116267238,5.94942675188761,7.65076507650765,0.154121686564535,15689.9561228623,1,143.489348934893,7.82600342574968,12.9012901290129,0.0191269126912691,0.0138763876387639,0.0218271827182718,7.57021860373353,7.84520710385971,0.809,0.0534574385101601,0.0179267926792679,7.92105221946218,57.0996563630711,0.662280926295671,7522895971.24,5.96020225089101,7.10926746705208
