"","RC1","RC3","RC2","Município","UF","ICE"
"59",0.809100854685176,0.339647503570352,4.14437467893563,"Jundiaí","SP",9.05598601037612
"60",-0.82487772331095,-0.945399364602109,-0.413900722337137,"Rio Branco","AC",4.73896435329404
"61",-0.276612996307403,-1.02919660337894,-0.332647051809747,"Montes Claros","MG",5.0540366112032
"62",0.570450564747038,-2.13985788644826,-0.797903267238586,"Campina Grande","PB",4.63323259422015
"63",1.12236869924752,0.112209554857554,0.430331946572573,"Piracicaba","SP",6.96123635253779
"64",-0.191850709262921,-2.10860853560013,-0.100109721719026,"Carapicuíba","SP",4.61403086093558
"65",-0.607884053684431,1.25881985776925,-0.437318852719453,"Anápolis","GO",6.12333180437426
"66",-0.991557679556931,-1.17603994415268,-0.671202914710537,"Olinda","PE",4.36101774496747
"67",-0.99154816616638,0.692464998324995,-0.317279172876205,"Cariacica","ES",5.64414303666835
"68",0.75464199829794,-0.598922446426943,0.241012032463978,"Bauru","SP",6.22905308701182
"69",-0.0304108078698039,-0.27758628485689,0.0513582892766224,"Itaquaquecetuba","SP",5.8518295177436
"70",-1.0798169258499,-1.19840801803813,-0.389711412876131,"São Vicente","SP",4.45966622624142
"71",1.43152585894611,-0.910000774910385,-0.797589532107223,"Vitória","ES",5.84061411659223
"72",-0.815291414076522,-1.28585601867957,-0.542865369993217,"Caruaru","PE",4.47347849659187
"73",-1.86634851351728,0.827694048442963,-0.571838874750036,"Caucaia","CE",5.07018123672431
"74",0.704972127568726,0.785328941718175,-0.676389657652921,"Blumenau","SC",6.46991197260339
"75",-0.767834222775558,-0.939594157430389,-0.38320493116344,"Petrolina","PE",4.79297229490409
"76",0.217294024710667,0.347209897529484,-0.253104283911242,"Ponta Grossa","PR",6.17978666501475
"77",0.409078167517876,-0.087169483165465,1.38971290854296,"Franca","SP",6.98820518740892
"78",-0.145835452141163,-0.283472945937721,0.0715052703531317,"Canoas","RS",5.79342226789065
"79",0.267352421192076,-1.24977239487044,0.044555582350466,"Pelotas","RS",5.45852374120347
"80",-0.863601152080733,-1.03654755864509,-0.511118267228999,"Vitória da Conquista","BA",4.60785436118972
"81",-1.68135337833299,-0.238404257869621,-0.524936100570337,"Ribeirão das Neves","MG",4.58855541298794
"82",-0.0244596440810202,0.230799556185391,-0.361201242322435,"Uberaba","MG",5.91059076931154
"83",-1.4569926079376,0.181917159109903,0.0422482725294595,"Paulista","PE",5.28822689789992
"84",-0.627064389463639,1.5494359735752,1.26501789770426,"Praia Grande","SP",7.26288990614892
"85",0.387449952946153,1.06727017978758,3.09876753791106,"Cascavel","PR",8.62895733239841
"86",0.21718822374951,2.02172259393498,-0.148546528479069,"São José dos Pinhais","PR",7.20687238507713
"87",-0.473068847991857,0.315072551320283,-0.464931091508353,"Guarujá","SP",5.64035270474873
"88",0.279317148119569,-0.985883251320667,0.485140650829291,"Taubaté","SP",5.8721599554677
"89",0.0533421890694498,-1.19596979711547,2.62436008670512,"Palmas","TO",6.85547864542084
"90",1.71612956881887,-0.53901743229205,0.329671026851119,"Limeira","SP",6.86994166498665
"91",-0.595451408155152,-0.171005192920325,-0.406231565434703,"Camaçari","BA",5.32294817138986
"92",-1.42566299750462,0.548702689408776,-0.600730026933296,"Santarém","PA",5.14685508729202
"93",-0.576181817459945,0.3826558546057,-0.418044131487453,"Petrópolis","RJ",5.6469098414035
"94",-0.193866149763057,-1.11415798014625,-0.363294152509424,"Mossoró","RN",5.035063939744
"95",-0.11252377621618,0.344404162534895,0.419826737435576,"Suzano","SP",6.37626328333234
"96",-0.179928172000918,-0.476885542116426,5.39426197662452,"Taboão da Serra","SP",8.73516702963044
"97",-0.480433296695746,-0.0692944629822493,-0.309099288605489,"Várzea Grande","MT",5.5041559724862
"98",-0.71007414962172,0.260281954092358,-0.26785703255003,"Sumaré","SP",5.58566502498464
"99",-1.42075249360679,1.00963056663938,-0.528693877680117,"Marabá","PA",5.45739709219809
"100",-0.594218377596546,0.487828885407184,0.364722208971468,"Gravataí","RS",6.14914846357464
"101",1.08539061238035,-1.00545073772794,-0.454319342213468,"Santa Maria","RS",5.78385191362456
